order_item_id,order_id,product_id,quantity,unit_price
4509,381,4801,8,651
4510,87,273,4,811
4511,4651,296,3,670
4512,4478,4299,4,976
4513,2572,4673,5,515
4514,3278,2612,1,977
4515,2518,1299,8,709
4516,96,4905,8,681
4517,3369,3111,9,545
4518,4293,2434,7,967
4519,2224,4552,3,252
4520,3460,2088,7,918
4521,3450,3240,2,755
4522,4632,2233,10,508
4523,4818,980,9,517
4524,4552,1462,3,175
4525,4073,4654,2,967
4526,4699,1679,8,180
4527,2332,3914,7,23
4528,835,2523,1,835
4529,1022,4521,4,246
4530,3535,4393,4,595
4531,113,257,2,258
4532,2112,1329,6,559
4533,91,3236,6,963
4534,2937,263,8,707
4535,3420,4069,8,173
4536,1632,2543,1,396
4537,3333,4756,2,749
4538,4588,1627,6,193
4539,3907,586,5,93
4540,4672,4508,7,960
4541,2055,2531,1,649
4542,3867,3374,9,351
4543,1557,1868,8,281
4544,2630,3754,4,799
4545,647,4578,8,882
4546,3185,3338,6,241
4547,1618,2804,8,148
4548,1280,537,9,327
4549,4683,3796,6,176
4550,3760,1355,3,653
4551,4250,278,9,160
4552,50,2303,4,669
4553,727,2675,7,296
4554,226,2613,1,831
4555,3552,513,5,457
4556,1574,819,7,104
4557,1410,3067,1,643
4558,2679,4244,6,595
4559,511,958,10,405
4560,2654,3152,7,454
4561,140,3835,6,122
4562,1700,1087,8,502
4563,2803,2532,2,396
4564,2705,1499,9,781
4565,1959,1519,4,524
4566,935,233,4,352
4567,2519,1883,4,491
4568,1402,1623,1,100
4569,2146,2652,2,737
4570,3361,3591,1,139
4571,3845,4717,9,311
4572,3919,2336,5,810
4573,2087,588,1,446
4574,2577,708,4,374
4575,3294,990,8,319
4576,137,3403,8,465
4577,950,4762,4,242
4578,2939,106,10,51
4579,1085,4132,2,987
4580,1532,367,4,30
4581,90,2289,8,478
4582,2204,3095,9,165
4583,2416,24,7,494
4584,2848,2116,8,640
4585,1811,1042,7,395
4586,3836,2259,1,523
4587,1691,625,8,625
4588,790,3165,10,598
4589,3467,1460,8,347
4590,1171,2530,5,139
4591,4915,2823,5,137
4592,3971,2373,9,447
4593,2013,2602,1,530
4594,4991,4072,3,577
4595,3630,1876,7,620
4596,648,4431,3,154
4597,2756,3032,5,237
4598,1492,1029,3,31
4599,1166,4562,5,336
4600,2165,583,7,112
4601,4348,2477,9,903
4602,4312,3733,6,915
4603,3364,2246,6,645
4604,1810,3591,7,680
4605,4923,187,1,683
4606,1755,1190,1,218
4607,4632,18,2,217
4608,2235,536,1,539
4609,3082,3531,6,922
4610,3955,3849,5,482
4611,2512,4170,5,249
4612,2883,4136,8,330
4613,1467,3113,3,737
4614,4924,3986,6,246
4615,2505,1496,3,893
4616,3579,2410,1,258
4617,469,960,3,936
4618,4546,1964,5,469
4619,3309,490,5,757
4620,1040,622,8,529
4621,744,1350,3,785
4622,605,769,1,674
4623,4341,2121,2,502
4624,2065,1813,7,193
4625,1077,1458,8,330
4626,234,1939,7,455
4627,2341,3383,10,791
4628,654,3261,3,35
4629,1146,3400,8,477
4630,1719,573,3,575
4631,4749,2845,2,721
4632,940,1731,8,820
4633,256,857,4,263
4634,4773,3701,9,195
4635,2648,4171,2,497
4636,4176,4406,10,83
4637,2601,3291,9,945
4638,4628,3106,4,881
4639,4591,3870,4,724
4640,2177,3175,4,790
4641,4642,2273,8,230
4642,2939,4048,4,696
4643,358,4119,4,64
4644,4253,1470,9,838
4645,261,3655,3,529
4646,3354,3413,5,267
4647,99,3033,2,177
4648,1209,631,3,193
4649,932,885,4,132
4650,1446,4794,4,87
4651,4555,1118,4,655
4652,292,3594,4,407
4653,4869,2338,9,671
4654,1820,3504,7,656
4655,3375,2897,4,774
4656,1319,1450,1,901
4657,1420,743,5,87
4658,2402,297,5,83
4659,3763,670,9,68
4660,3654,4062,9,870
4661,107,2118,9,395
4662,4728,2408,9,133
4663,532,4224,7,248
4664,74,4090,4,88
4665,391,1056,8,866
4666,382,1445,9,889
4667,4620,1892,6,414
4668,1341,2500,2,967
4669,4993,2460,2,714
4670,3711,4881,10,678
4671,4789,1804,6,577
4672,4825,2989,10,131
4673,4795,3095,7,828
4674,3224,1209,5,867
4675,4034,581,5,405
4676,322,3455,3,693
4677,4200,3240,5,168
4678,1499,4849,3,417
4679,3875,4196,3,712
4680,2364,774,5,986
4681,2,3328,1,129
4682,3369,2080,7,288
4683,3361,2246,4,175
4684,752,4393,3,352
4685,4069,4273,10,699
4686,1650,3808,3,550
4687,2792,4485,5,540
4688,696,1054,1,777
4689,1044,1884,1,911
4690,4235,3892,9,393
4691,4206,3012,5,187
4692,2682,2833,4,736
4693,1124,4711,6,276
4694,3788,4841,7,618
4695,256,2975,8,137
4696,2395,3848,2,720
4697,2236,4364,5,569
4698,4630,1453,6,259
4699,4963,2906,1,960
4700,1173,704,6,360
4701,756,3746,6,322
4702,2570,4703,8,975
4703,1444,79,2,251
4704,2782,1731,9,213
4705,491,4496,7,504
4706,3800,644,7,353
4707,3361,1683,10,804
4708,4210,3436,8,811
4709,197,297,4,174
4710,17,4183,5,591
4711,1080,1548,6,970
4712,2442,653,5,578
4713,2047,1468,5,154
4714,4001,2528,3,645
4715,4389,2286,8,539
4716,1240,4761,1,220
4717,4426,441,9,182
4718,2039,3070,2,487
4719,2249,523,4,560
4720,234,785,9,690
4721,1789,4733,10,836
4722,1832,1381,9,757
4723,3442,3313,6,885
4724,1759,1789,10,649
4725,4209,130,7,406
4726,1213,470,6,891
4727,528,2718,7,855
4728,2434,4410,3,737
4729,2362,903,1,260
4730,1677,3351,5,369
4731,1242,481,10,886
4732,3094,1173,10,733
4733,881,778,6,71
4734,1846,195,3,413
4735,2340,2202,10,755
4736,299,1877,1,730
4737,3017,2830,10,912
4738,4428,2171,1,112
4739,3514,1794,8,381
4740,3802,1463,9,535
4741,1936,3303,1,900
4742,4885,2738,3,296
4743,699,4481,10,82
4744,4422,1688,7,101
4745,2038,4154,8,129
4746,1598,3238,3,54
4747,403,4368,10,818
4748,2755,4522,5,973
4749,1485,971,8,950
4750,1142,4955,10,933
4751,3371,2414,5,551
4752,992,1521,9,229
4753,1063,2601,10,885
4754,1179,679,2,518
4755,812,1524,3,233
4756,3342,2434,3,680
4757,1584,702,8,813
4758,4346,474,1,48
4759,4891,1771,9,930
4760,1489,639,4,86
4761,4143,1032,9,639
4762,2188,1467,9,224
4763,4373,1051,9,615
4764,3436,2222,7,882
4765,4247,2166,2,147
4766,1241,1698,3,698
4767,11,1894,6,953
4768,4122,3829,1,87
4769,1457,2258,7,969
4770,1887,4750,6,489
4771,2586,2502,7,801
4772,4430,138,1,525
4773,2340,531,10,701
4774,683,534,2,542
4775,330,4700,4,690
4776,354,3309,6,866
4777,4539,3958,6,986
4778,2904,262,10,305
4779,4679,661,9,556
4780,56,1925,4,781
4781,3332,3143,8,434
4782,1427,2961,2,457
4783,2100,2865,10,896
4784,3395,846,1,342
4785,4486,2828,3,863
4786,2712,2607,5,948
4787,1682,38,8,73
4788,1050,4473,3,819
4789,3997,3273,5,714
4790,3066,1540,7,442
4791,2101,1765,10,937
4792,4433,3191,6,223
4793,2657,266,10,869
4794,1788,949,9,233
4795,1875,2433,4,957
4796,3121,3708,9,96
4797,1370,3806,6,538
4798,3369,838,10,865
4799,1800,2372,3,714
4800,2690,4145,5,435
4801,1646,4444,2,102
4802,1407,1240,10,750
4803,3188,1641,6,19
4804,2083,3890,7,916
4805,1532,2895,4,958
4806,317,4443,2,197
4807,4838,2570,10,984
4808,3595,2940,5,789
4809,1978,331,3,939
4810,1848,882,9,353
4811,3283,330,7,450
4812,2629,4262,5,794
4813,778,3289,7,872
4814,744,132,3,503
4815,484,4614,5,444
4816,1645,1664,7,664
4817,3485,4178,6,621
4818,459,4363,10,438
4819,1531,1900,8,485
4820,3207,582,1,635
4821,3801,4944,7,374
4822,2448,3318,4,471
4823,1117,3734,1,487
4824,4216,4988,8,959
4825,82,812,5,158
4826,3086,1605,7,577
4827,3997,1139,9,814
4828,1657,2165,3,553
4829,729,4269,5,920
4830,4752,2117,1,580
4831,2175,1898,8,488
4832,954,3412,3,117
4833,127,4447,3,95
4834,3586,810,3,249
4835,4665,2368,4,934
4836,4249,1742,8,874
4837,2858,609,3,299
4838,781,96,5,493
4839,3438,4954,9,807
4840,481,2994,7,329
4841,762,4083,5,100
4842,1442,3968,9,988
4843,3326,3111,2,633
4844,3072,1536,6,479
4845,2353,2896,5,336
4846,2547,966,7,599
4847,4798,2486,4,162
4848,3204,1350,7,142
4849,372,417,6,242
4850,4959,2912,8,594
4851,4874,1681,6,235
4852,385,4900,1,953
4853,585,984,2,96
4854,4209,1943,4,734
4855,2652,2860,8,256
4856,3531,3412,3,44
4857,4827,1164,7,952
4858,3829,1394,6,683
4859,1488,4549,5,454
4860,3881,2488,8,770
4861,585,4006,3,292
4862,2779,3231,9,187
4863,2230,2308,7,587
4864,103,4380,1,742
4865,4584,4332,8,248
4866,2939,2477,5,599
4867,2392,3422,3,700
4868,4252,4890,3,946
4869,1422,467,2,330
4870,3968,2268,4,429
4871,1060,2482,6,44
4872,3722,3616,6,613
4873,2495,3074,2,19
4874,1884,4287,1,285
4875,4129,609,2,939
4876,1365,1378,3,805
4877,4160,810,9,674
4878,803,1496,4,181
4879,3527,4588,8,437
4880,109,2075,3,145
4881,4331,1850,6,392
4882,917,52,7,231
4883,3174,143,4,262
4884,4790,2295,3,495
4885,2099,354,1,759
4886,578,87,7,393
4887,448,1352,3,404
4888,4520,275,1,483
4889,262,152,7,535
4890,4019,871,7,273
4891,4635,1725,5,667
4892,3517,3640,1,576
4893,3093,3359,10,398
4894,4343,3190,5,530
4895,2673,332,6,207
4896,2219,4790,4,723
4897,3333,3817,6,601
4898,3308,4988,5,275
4899,88,2459,8,651
4900,1838,1653,4,980
4901,4965,920,4,358
4902,3369,759,4,494
4903,1426,653,9,895
4904,563,2752,4,364
4905,1593,4302,4,755
4906,817,1864,4,803
4907,3527,1618,3,656
4908,4000,937,1,130
4909,180,642,10,185
4910,4630,2184,1,289
4911,1395,2245,9,665
4912,611,2667,7,409
4913,4690,4412,2,965
4914,3737,385,6,883
4915,761,931,7,533
4916,209,956,9,94
4917,3474,4895,1,774
4918,4331,1481,4,777
4919,1404,208,1,423
4920,2548,4998,2,177
4921,2192,4132,9,384
4922,4236,2051,8,21
4923,2778,3432,6,821
4924,4778,3533,10,931
4925,1863,1076,4,43
4926,2889,1051,6,220
4927,4822,2248,2,426
4928,180,2794,9,645
4929,130,4440,2,113
4930,3413,1709,6,100
4931,4371,3814,1,731
4932,2400,3093,2,688
4933,3430,3391,1,162
4934,2649,3034,4,683
4935,92,662,4,506
4936,2809,167,10,739
4937,2640,1962,2,196
4938,4616,4226,2,669
4939,151,4320,8,623
4940,2379,2332,9,763
4941,674,18,9,26
4942,4868,3725,10,646
4943,864,3774,9,975
4944,4653,2000,5,628
4945,1091,2007,10,497
4946,4387,3083,4,320
4947,4484,2529,6,807
4948,1050,4515,6,640
4949,974,4410,9,522
4950,2064,4425,7,560
4951,1839,2856,10,275
4952,262,1253,1,159
4953,1604,3442,10,337
4954,3023,294,10,688
4955,1005,2731,10,705
4956,514,3774,10,212
4957,3222,1811,10,310
4958,1590,2142,10,296
4959,1958,4329,9,226
4960,4682,451,9,941
4961,2839,4464,9,117
4962,776,2469,3,217
4963,4231,1035,2,143
4964,3753,120,6,277
4965,3912,2583,7,347
4966,3710,4695,10,627
4967,4023,3654,8,532
4968,2478,4269,1,561
4969,2370,1698,10,362
4970,4718,4956,10,291
4971,865,2942,8,721
4972,3651,505,2,119
4973,2906,2841,6,380
4974,1322,4458,5,854
4975,4564,783,7,728
4976,4027,3716,3,690
4977,4044,306,1,436
4978,73,3417,9,59
4979,192,2897,3,857
4980,4298,2581,7,34
4981,1536,3039,2,443
4982,775,4721,8,455
4983,2763,4290,9,573
4984,756,3597,4,85
4985,4519,4122,2,128
4986,2282,6,4,737
4987,374,4716,2,911
4988,347,3237,5,636
4989,1933,4041,7,646
4990,1797,3950,7,968
4991,2474,169,5,181
4992,291,1177,10,192
4993,4186,2627,8,168
4994,2218,3981,2,698
4995,4608,4419,7,57
4996,3680,4904,10,262
4997,2086,3763,7,803
4998,2794,3137,1,105
4999,3023,11,2,493
5000,3637,4679,10,277
