inventory_id,product_id,quantity_available,last_update_date
2733,2033,27,2023-03-24 01:06:29
2734,3108,63,2023-08-07 05:08:51
2735,3598,81,2023-08-27 23:01:31
2736,1813,66,2023-03-05 11:23:45
2737,3322,100,2023-04-02 19:57:21
2738,4396,25,2023-06-15 06:34:23
2739,3488,94,2023-05-08 13:18:08
2740,4394,81,2023-08-12 03:07:57
2741,582,43,2022-10-04 04:42:32
2742,11,93,2023-07-16 09:02:35
2743,219,16,2023-06-28 03:04:53
2744,4801,18,2022-10-12 15:41:36
2745,1401,75,2022-10-15 19:44:19
2746,1804,94,2022-10-03 22:37:22
2747,2694,86,2022-10-20 15:59:40
2748,956,50,2023-02-16 03:26:31
2749,3238,62,2022-10-14 12:34:13
2750,186,59,2022-11-11 20:54:15
2751,3398,18,2023-05-30 18:30:08
2752,2457,29,2023-09-26 09:47:38
2753,1479,77,2022-11-13 00:41:04
2754,1181,21,2023-08-24 08:30:48
2755,4206,53,2022-10-19 14:12:38
2756,4989,59,2023-08-18 09:56:07
2757,3156,71,2022-11-20 20:46:34
2758,4730,94,2023-08-27 19:53:38
2759,3951,33,2023-02-06 22:43:12
2760,3653,20,2023-09-14 02:19:19
2761,2252,1,2023-05-14 09:32:07
2762,2545,85,2023-06-16 03:37:46
2763,3893,1,2022-10-26 08:47:57
2764,2299,47,2023-01-14 12:08:16
2765,17,10,2023-01-25 12:01:10
2766,1950,21,2023-02-28 19:12:42
2767,4118,69,2022-10-01 03:46:01
2768,2258,18,2022-12-04 09:39:50
2769,4399,19,2023-02-08 11:03:10
2770,3140,52,2023-07-20 05:31:19
2771,3546,15,2023-01-08 01:54:42
2772,1129,57,2022-11-18 08:26:55
2773,421,37,2023-03-30 19:58:29
2774,3318,84,2023-04-14 06:03:52
2775,4230,77,2022-12-12 08:05:36
2776,1684,40,2023-09-20 21:26:34
2777,786,1,2023-07-05 23:31:59
2778,4022,13,2023-02-26 07:49:59
2779,3709,17,2023-01-06 21:41:58
2780,1443,58,2022-12-19 17:15:48
2781,4951,24,2023-01-22 16:30:58
2782,4506,31,2023-02-14 05:30:15
2783,2138,91,2023-09-16 12:28:44
2784,4768,83,2023-03-29 02:32:22
2785,1463,9,2023-01-02 18:02:01
2786,4682,73,2023-04-18 20:32:43
2787,4381,81,2023-07-13 12:12:26
2788,4077,40,2022-10-18 16:52:25
2789,3930,6,2023-01-12 23:59:51
2790,4040,49,2023-07-31 20:42:20
2791,4066,29,2023-04-15 10:58:40
2792,4786,66,2022-10-09 16:42:11
2793,832,14,2023-09-17 06:52:23
2794,1323,55,2022-12-07 15:42:21
2795,1063,95,2023-05-13 11:14:11
2796,2193,97,2022-11-11 11:50:48
2797,2437,7,2022-11-15 22:04:38
2798,1636,82,2023-02-18 01:56:36
2799,4156,20,2023-01-10 10:49:34
2800,1210,57,2022-10-04 18:32:15
2801,4405,18,2022-11-26 08:10:11
2802,4779,67,2022-11-08 09:40:07
2803,2445,90,2022-12-24 09:38:33
2804,4638,25,2023-07-14 17:15:56
2805,4778,55,2023-04-10 13:50:16
2806,326,27,2023-07-19 04:18:58
2807,4761,16,2023-09-05 12:49:52
2808,62,80,2023-01-10 17:12:45
2809,915,56,2022-12-29 09:06:49
2810,2502,67,2022-10-30 13:14:40
2811,3491,86,2023-01-01 18:39:29
2812,998,37,2022-11-27 04:34:29
2813,3972,20,2022-12-21 01:52:18
2814,4787,50,2022-10-20 11:23:20
2815,2062,70,2022-11-05 18:42:34
2816,3289,31,2023-05-15 23:30:43
2817,3136,62,2023-03-17 10:19:33
2818,1082,21,2022-10-18 17:39:46
2819,2315,82,2023-07-16 11:49:50
2820,4971,50,2023-04-19 08:11:30
2821,4351,68,2023-04-17 10:10:13
2822,971,76,2023-04-25 02:07:20
2823,1829,40,2023-09-01 12:23:02
2824,4446,4,2023-09-11 15:58:14
2825,181,15,2023-01-13 20:59:36
2826,696,26,2023-02-22 08:31:10
2827,4545,4,2023-09-19 16:24:25
2828,1286,6,2023-04-07 20:37:40
2829,4349,87,2023-07-04 23:44:51
2830,3624,51,2023-01-06 20:51:10
2831,2188,89,2023-06-30 06:13:53
2832,3621,73,2023-08-06 18:26:01
2833,4473,84,2023-06-01 08:19:41
2834,1517,32,2022-12-06 21:54:25
2835,4857,3,2023-04-16 08:38:13
2836,464,36,2023-07-30 02:28:05
2837,2496,14,2023-03-10 16:13:00
2838,2398,24,2022-11-21 23:32:08
2839,3051,62,2022-10-22 08:59:13
2840,862,60,2023-05-29 00:48:06
2841,4249,31,2022-11-04 00:32:40
2842,2239,77,2023-01-15 05:51:47
2843,3129,57,2023-04-28 00:07:31
2844,47,96,2023-01-01 22:26:52
2845,49,41,2022-12-27 00:04:45
2846,606,72,2022-12-13 20:49:51
2847,2341,60,2023-03-12 11:42:31
2848,2340,92,2023-03-24 02:14:50
2849,1530,1,2023-01-26 09:06:59
2850,3300,95,2023-05-25 12:18:26
2851,4559,95,2023-08-05 08:32:42
2852,3785,69,2022-11-07 17:33:58
2853,3079,26,2023-03-04 08:50:32
2854,2603,50,2023-06-09 14:23:45
2855,741,8,2022-12-24 05:10:18
2856,2189,90,2023-03-19 12:11:43
2857,47,8,2023-05-21 00:27:52
2858,4720,56,2023-05-23 00:22:15
2859,1269,15,2023-01-12 08:09:58
2860,3228,17,2022-10-12 11:04:01
2861,1293,60,2023-09-16 20:14:33
2862,1879,84,2022-11-22 14:18:02
2863,2835,83,2023-03-09 03:16:43
2864,2678,15,2023-09-23 15:36:30
2865,119,28,2023-02-15 08:39:34
2866,3594,40,2022-10-23 03:11:23
2867,2702,4,2023-02-18 08:14:38
2868,2729,82,2022-12-30 16:41:35
2869,2882,65,2022-12-31 20:41:43
2870,1615,80,2023-08-21 05:53:24
2871,272,18,2022-10-13 10:37:14
2872,2728,24,2023-01-20 20:34:51
2873,2486,77,2022-10-19 02:02:59
2874,969,99,2023-06-28 17:04:19
2875,2167,51,2023-04-15 15:00:36
2876,3182,78,2022-10-21 18:45:37
2877,4785,3,2023-09-13 15:56:35
2878,2177,34,2023-04-05 12:26:53
2879,1632,20,2023-01-28 21:55:08
2880,3124,18,2023-08-18 07:38:22
2881,1242,59,2022-11-15 08:49:18
2882,1236,80,2023-09-11 14:28:05
2883,112,95,2023-02-19 19:59:06
2884,3611,56,2023-06-19 20:13:47
2885,3776,17,2023-07-15 14:31:57
2886,3795,52,2023-06-06 01:46:14
2887,1756,12,2022-12-02 05:55:29
2888,963,26,2023-07-31 20:22:33
2889,2288,92,2022-10-11 23:46:46
2890,2814,92,2022-12-28 13:46:54
2891,834,48,2023-02-28 17:35:28
2892,4044,81,2022-11-09 02:06:54
2893,4587,40,2023-07-16 03:17:00
2894,2347,20,2023-08-27 12:39:45
2895,1468,88,2022-10-22 04:23:04
2896,2917,28,2023-04-26 05:25:34
2897,3981,55,2022-11-05 23:10:52
2898,2919,46,2022-10-26 18:38:52
2899,486,31,2023-01-01 18:28:34
2900,53,82,2023-09-19 19:33:22
2901,1824,60,2023-03-25 00:16:41
2902,3762,36,2023-09-18 10:52:09
2903,1028,40,2023-02-04 22:51:36
2904,2367,29,2023-03-06 12:51:24
2905,1351,75,2023-08-05 21:58:54
2906,1310,80,2023-04-07 04:39:15
2907,2526,28,2023-02-04 21:13:21
2908,2852,78,2023-05-19 00:21:29
2909,1118,70,2023-07-01 00:36:53
2910,1159,42,2023-03-05 20:53:24
2911,3828,78,2023-02-07 06:03:29
2912,3515,61,2023-08-24 05:45:10
2913,4606,64,2023-06-11 07:32:10
2914,1768,9,2023-06-11 21:33:50
2915,4464,75,2023-08-17 20:33:14
2916,3113,46,2023-02-22 03:49:57
2917,1844,23,2023-03-12 19:14:08
2918,27,44,2023-03-08 01:48:38
2919,3378,4,2023-01-19 08:58:09
2920,1356,44,2023-04-12 21:07:10
2921,1333,99,2023-09-17 16:05:37
2922,4382,20,2022-12-23 00:04:10
2923,1299,83,2023-05-04 23:54:01
2924,2341,32,2023-04-06 14:50:18
2925,582,50,2023-08-10 15:10:31
2926,3252,26,2023-08-18 12:10:13
2927,66,43,2023-01-12 14:18:59
2928,876,83,2023-01-08 07:48:14
2929,2551,87,2022-10-03 03:42:15
2930,4096,16,2022-11-24 01:04:19
2931,1555,96,2023-02-05 13:57:57
2932,1985,45,2022-11-19 16:04:21
2933,3716,48,2023-05-26 14:55:56
2934,714,79,2023-04-27 00:05:05
2935,239,96,2023-06-03 14:21:59
2936,2868,20,2022-11-02 00:46:22
2937,1595,59,2023-04-26 11:08:03
2938,54,3,2022-12-29 10:11:25
2939,2349,79,2023-05-15 06:01:11
2940,1069,25,2022-11-28 19:55:58
2941,785,88,2023-04-16 22:55:13
2942,991,47,2023-03-01 11:39:57
2943,2402,31,2023-02-12 00:11:29
2944,4997,10,2023-08-27 00:39:43
2945,527,46,2022-10-07 14:24:46
2946,4493,88,2023-06-29 07:57:31
2947,3836,76,2022-12-25 15:17:45
2948,3729,71,2023-08-18 00:05:51
2949,963,67,2023-09-19 12:26:55
2950,853,63,2023-09-10 13:30:35
2951,1881,67,2022-12-24 09:10:24
2952,4418,32,2023-02-15 04:52:16
2953,3627,26,2023-08-02 11:59:59
2954,4547,41,2023-04-20 09:12:31
2955,2748,93,2023-03-09 17:28:44
2956,2222,98,2023-08-15 18:42:37
2957,3335,8,2023-06-13 08:23:48
2958,768,94,2022-10-02 21:01:08
2959,3677,14,2023-05-22 14:05:23
2960,2957,43,2022-11-28 05:35:24
2961,4118,68,2022-11-27 04:01:49
2962,2167,66,2022-11-16 23:55:49
2963,2103,46,2023-07-28 23:28:19
2964,4080,66,2023-01-04 08:28:32
2965,1724,52,2023-05-05 13:48:23
2966,2432,96,2023-07-31 22:03:52
2967,1806,3,2023-08-10 01:27:03
2968,1200,96,2023-04-07 16:05:52
2969,1611,8,2023-04-19 21:23:04
2970,1991,70,2022-12-01 06:50:48
2971,286,46,2023-07-29 09:36:38
2972,4439,38,2023-03-24 12:44:55
2973,3492,68,2023-07-27 21:49:56
2974,3890,16,2023-03-22 15:47:48
2975,4692,89,2023-01-04 17:04:09
2976,2216,76,2023-07-02 01:06:57
2977,3613,50,2022-10-16 20:14:19
2978,3212,29,2023-01-19 15:24:32
2979,1416,13,2022-10-04 00:30:00
2980,3674,72,2023-05-27 00:25:24
2981,1574,68,2022-12-15 18:35:33
2982,3881,84,2023-01-16 19:36:58
2983,2923,52,2022-10-27 05:31:31
2984,3263,9,2023-04-09 07:45:09
2985,2290,53,2022-11-08 20:17:47
2986,196,59,2023-06-25 10:24:53
2987,2344,59,2023-08-08 09:38:35
2988,2409,73,2023-07-17 22:14:13
2989,920,49,2022-12-26 20:05:55
2990,4929,39,2023-09-15 00:07:15
2991,2181,4,2023-05-15 09:57:22
2992,2819,2,2022-11-21 19:41:28
2993,1985,57,2022-12-26 04:16:30
2994,1041,24,2023-01-01 09:39:19
2995,3377,16,2022-10-02 22:48:51
2996,3727,17,2023-02-18 02:59:33
2997,46,62,2023-03-07 07:57:19
2998,4694,56,2023-01-05 00:05:20
2999,1393,35,2023-02-17 12:45:02
3000,4018,91,2022-10-21 01:17:22
3001,3223,70,2023-01-16 01:34:57
3002,2564,33,2023-06-04 13:04:11
3003,1148,79,2023-05-21 12:12:02
3004,591,9,2023-04-12 02:52:32
3005,2481,78,2023-09-23 13:10:21
3006,1803,47,2023-01-31 14:00:38
3007,1380,68,2023-03-26 15:40:16
3008,2039,7,2023-08-10 10:39:52
3009,2770,50,2023-06-03 00:49:02
3010,298,100,2022-10-05 06:12:45
3011,627,8,2023-06-01 03:25:24
3012,4316,60,2023-04-06 18:41:35
3013,767,41,2023-01-28 20:43:54
3014,2521,27,2022-10-26 15:37:31
3015,3748,26,2022-11-23 19:19:17
3016,2105,8,2023-09-04 06:43:40
3017,3711,14,2023-07-24 11:21:54
3018,2981,12,2022-11-09 08:45:03
3019,4468,38,2022-11-07 14:58:25
3020,3815,9,2022-09-29 01:34:34
3021,4232,47,2023-01-15 06:58:45
3022,3156,43,2023-02-13 12:47:16
3023,783,9,2023-06-08 10:15:38
3024,1031,8,2023-03-01 09:19:40
3025,2622,45,2023-04-02 00:00:38
3026,1981,56,2023-02-24 04:19:25
3027,3104,23,2023-04-07 19:44:27
3028,3047,48,2023-02-23 01:17:58
3029,4730,83,2022-10-21 08:36:09
3030,946,93,2023-01-04 21:32:40
3031,3309,14,2023-01-02 15:52:12
3032,347,8,2023-08-01 22:18:47
3033,4297,93,2022-10-03 14:00:42
3034,1649,27,2023-02-13 04:08:05
3035,4465,22,2023-05-04 07:44:42
3036,1619,24,2023-02-08 14:34:15
3037,587,8,2022-10-08 17:28:19
3038,3480,46,2023-08-30 09:34:26
3039,1891,71,2022-12-15 10:13:45
3040,4473,16,2023-06-23 16:44:02
3041,4292,46,2023-07-22 07:07:07
3042,4165,41,2023-06-01 03:25:51
3043,2280,38,2023-08-02 20:27:26
3044,2682,39,2022-12-30 10:33:08
3045,2453,57,2023-05-30 10:06:46
3046,3748,95,2023-02-09 07:20:13
3047,2427,26,2023-01-23 12:55:26
3048,4145,11,2023-05-12 14:17:01
3049,411,86,2023-01-05 20:09:25
3050,527,97,2022-12-14 11:04:57
3051,4329,27,2023-02-27 01:10:06
3052,3143,43,2022-10-23 21:55:18
3053,3087,2,2023-03-18 07:42:03
3054,2460,34,2022-12-13 09:57:56
3055,4866,38,2023-08-02 02:56:10
3056,4793,88,2022-12-22 08:59:58
3057,4481,49,2023-05-06 03:52:44
3058,927,69,2023-05-08 00:21:41
3059,1002,53,2023-01-04 22:27:35
3060,4134,7,2023-05-16 01:21:52
3061,211,78,2022-10-18 03:17:44
3062,3248,57,2023-08-20 22:43:29
3063,1643,98,2023-07-27 09:50:49
3064,1118,20,2022-10-30 08:31:42
3065,1450,28,2022-11-11 00:56:25
3066,3115,81,2023-09-16 13:48:03
3067,4288,44,2023-03-06 21:50:27
3068,1904,71,2022-12-22 16:03:54
3069,3356,100,2023-02-18 18:46:00
3070,1862,35,2022-09-30 21:34:46
3071,2730,78,2023-05-17 11:19:43
3072,714,93,2023-01-03 14:29:01
3073,3724,43,2023-09-25 08:01:17
3074,103,19,2023-01-12 18:37:18
3075,2809,54,2023-02-03 21:22:54
3076,1196,18,2023-01-23 04:53:42
3077,3070,38,2023-09-19 18:33:48
3078,1272,14,2023-09-05 13:37:40
3079,1520,16,2023-01-29 17:58:59
3080,3097,58,2023-07-11 08:21:04
3081,2101,58,2023-06-27 04:46:49
3082,2011,65,2022-10-28 20:24:40
3083,3586,16,2022-12-30 07:47:24
3084,4529,95,2023-02-01 12:52:55
3085,4788,90,2023-05-11 00:22:50
3086,269,86,2023-09-18 13:11:35
3087,166,57,2023-04-17 02:23:08
3088,3123,32,2023-06-08 11:23:28
3089,255,99,2023-04-02 16:05:58
3090,749,65,2023-08-21 06:58:17
3091,2530,61,2023-08-11 12:12:34
3092,3888,32,2022-10-02 21:26:31
3093,1395,19,2023-06-12 12:07:09
3094,4658,52,2022-11-02 23:03:13
3095,4705,2,2022-11-26 05:45:45
3096,2487,38,2023-07-20 18:03:36
3097,893,88,2023-02-26 12:36:47
3098,1202,73,2023-05-09 16:31:50
3099,2908,41,2023-02-01 00:20:16
3100,2698,98,2023-05-31 15:20:25
3101,398,83,2023-06-19 12:15:33
3102,1820,1,2023-05-19 06:43:33
3103,632,17,2022-10-03 17:44:34
3104,2836,79,2023-01-27 06:25:20
3105,241,50,2023-07-16 03:33:05
3106,4341,12,2023-03-13 00:11:08
3107,806,62,2022-11-01 11:15:02
3108,3897,16,2022-12-27 21:47:26
3109,4589,57,2023-08-26 15:07:38
3110,919,96,2022-11-29 12:11:56
3111,752,9,2022-11-13 19:32:46
3112,3742,12,2023-03-14 04:53:27
3113,2864,40,2023-03-04 22:19:42
3114,321,45,2023-06-11 12:40:29
3115,4916,14,2023-04-29 19:23:56
3116,4354,86,2022-10-08 01:13:44
3117,2718,10,2022-12-27 04:49:15
3118,2022,25,2023-05-16 23:37:45
3119,1473,22,2023-06-27 03:02:14
3120,4056,51,2023-02-01 20:51:28
3121,1348,58,2023-01-17 22:16:10
3122,4469,18,2023-08-17 05:09:05
3123,2212,53,2023-08-28 02:07:46
3124,944,23,2023-09-09 14:30:37
3125,1021,69,2022-11-23 10:20:19
3126,2600,90,2023-01-30 09:06:29
3127,771,74,2022-10-13 19:00:34
3128,4997,81,2023-08-14 02:14:50
3129,4545,57,2023-08-11 18:13:31
3130,4467,82,2023-04-26 10:50:26
3131,4280,38,2023-01-18 10:20:30
3132,811,49,2023-04-07 06:15:03
3133,2498,97,2023-02-21 01:00:25
3134,1086,59,2023-07-20 18:13:30
3135,4673,43,2022-11-26 08:17:30
3136,2309,33,2023-03-23 16:33:09
3137,34,30,2022-11-11 11:09:41
3138,4239,81,2023-05-26 16:21:38
3139,2514,12,2023-07-12 17:43:46
3140,103,10,2023-09-17 16:44:48
3141,1509,43,2023-03-11 16:55:53
3142,444,87,2023-06-09 13:56:02
3143,4484,98,2022-11-02 20:47:01
3144,2468,24,2023-05-28 06:44:55
3145,4160,46,2023-08-29 18:30:53
3146,2970,86,2023-02-26 01:06:25
3147,2005,70,2023-02-01 07:09:31
3148,238,58,2023-08-09 01:57:46
3149,1012,35,2023-03-04 08:23:18
3150,3670,21,2023-09-17 06:59:53
3151,4364,69,2022-12-24 20:22:41
3152,2339,7,2023-04-16 19:34:11
3153,1766,61,2022-11-28 07:36:20
3154,4927,14,2023-06-23 18:08:59
3155,850,88,2023-04-15 13:36:18
3156,1799,25,2023-05-18 20:36:53
3157,739,26,2023-05-12 18:17:55
3158,1777,55,2023-09-02 00:51:55
3159,1571,86,2023-05-17 21:31:19
3160,1936,43,2023-01-16 15:54:47
3161,64,15,2023-01-23 09:31:04
3162,2418,16,2022-11-19 19:14:10
3163,1354,29,2023-04-16 10:25:03
3164,164,38,2022-10-15 11:06:33
3165,2339,19,2022-11-07 03:20:28
3166,3041,40,2023-01-19 18:13:07
3167,2684,31,2023-03-15 01:22:04
3168,2772,30,2022-11-28 04:04:49
3169,1745,77,2023-05-11 19:51:20
3170,2169,37,2023-08-26 17:06:31
3171,3689,58,2023-04-01 12:00:09
3172,2450,71,2023-03-25 11:37:25
3173,2281,72,2023-03-01 01:57:51
3174,2058,96,2022-12-07 04:31:36
3175,3460,29,2022-11-21 01:57:57
3176,3219,12,2023-01-11 08:49:16
3177,60,47,2023-02-28 16:11:28
3178,294,25,2023-04-26 07:30:10
3179,3724,51,2022-11-29 03:36:29
3180,3310,39,2023-08-05 08:29:35
3181,220,65,2023-07-11 06:48:16
3182,919,73,2023-07-10 20:52:50
3183,4554,85,2023-05-30 08:19:54
3184,3878,77,2022-10-03 07:01:03
3185,556,91,2023-05-17 06:23:05
3186,900,6,2023-04-16 10:34:38
3187,2921,27,2023-01-02 12:11:22
3188,4253,80,2023-02-13 16:22:06
3189,418,35,2023-04-07 12:11:45
3190,602,51,2023-08-04 19:55:48
3191,2434,34,2022-10-06 01:39:41
3192,3397,37,2023-08-11 21:25:12
3193,17,52,2022-11-12 14:39:52
3194,3849,91,2023-03-05 23:50:17
3195,4564,9,2023-08-28 22:35:36
3196,1284,44,2023-08-30 21:58:16
3197,1762,25,2022-12-30 11:03:20
3198,3527,31,2023-04-20 18:42:48
3199,4468,19,2023-02-14 08:15:44
3200,3113,49,2022-11-12 05:50:50
3201,20,79,2023-02-08 23:18:43
3202,1903,45,2023-07-24 07:44:50
3203,3485,68,2022-11-25 13:21:39
3204,4969,6,2022-10-25 22:13:04
3205,582,30,2022-12-28 10:22:22
3206,941,71,2023-08-28 23:57:53
3207,1500,10,2023-07-24 10:05:34
3208,2670,56,2022-12-06 15:08:50
3209,2022,27,2023-08-02 01:54:28
3210,4238,26,2023-07-11 09:13:17
3211,3941,92,2022-11-22 05:39:08
3212,1522,15,2023-08-26 08:01:36
3213,2999,15,2023-09-20 09:30:32
3214,3318,77,2023-04-21 13:20:38
3215,3933,19,2023-04-15 04:26:53
3216,4815,45,2023-05-10 18:11:52
3217,2091,2,2023-07-30 02:34:43
3218,3174,29,2022-10-29 08:51:12
3219,4879,63,2023-06-15 05:50:15
3220,3668,33,2023-06-23 02:12:09
3221,786,67,2022-11-21 10:52:35
3222,1532,60,2023-02-16 17:04:08
3223,4759,33,2022-12-14 01:41:30
3224,3031,84,2023-08-03 10:13:09
3225,3085,60,2023-06-12 04:28:55
3226,2209,15,2022-11-19 10:08:29
3227,346,88,2022-11-21 21:19:27
3228,4570,7,2022-12-13 14:15:23
3229,1816,3,2023-03-16 06:39:47
3230,3922,24,2023-06-13 08:12:29
3231,4222,35,2022-10-23 15:44:16
3232,3975,29,2023-09-04 09:56:20
3233,4359,56,2022-11-07 22:41:19
3234,3291,88,2022-10-09 07:52:36
3235,2264,78,2023-01-27 02:56:46
3236,1910,20,2023-02-16 00:53:49
3237,1253,24,2023-04-28 10:06:39
3238,3747,4,2023-01-27 12:51:58
3239,367,43,2022-09-29 10:42:58
3240,2667,24,2023-07-03 10:38:58
3241,456,60,2023-04-10 20:29:52
3242,1392,96,2022-12-10 02:54:02
3243,561,17,2023-03-12 12:58:05
3244,3713,88,2023-04-26 09:25:38
3245,4583,7,2023-02-14 22:24:01
3246,2450,39,2022-11-02 20:32:09
3247,356,7,2023-09-20 17:30:15
3248,1846,71,2023-08-22 04:26:07
3249,3175,3,2023-05-05 00:12:19
3250,715,65,2023-09-17 01:32:10
3251,1809,65,2023-01-21 07:32:24
3252,42,64,2023-06-29 02:08:31
3253,2325,88,2022-10-19 01:41:35
3254,4025,92,2023-07-04 09:35:59
3255,2788,7,2023-09-22 19:21:44
3256,3502,66,2022-12-26 12:36:52
3257,4679,54,2023-03-21 18:25:53
3258,2638,21,2023-06-09 12:44:10
3259,823,43,2023-05-16 13:54:23
3260,3527,59,2023-03-19 17:34:06
3261,2390,62,2023-06-07 20:53:10
3262,3745,35,2023-03-03 12:47:25
3263,3285,50,2022-11-07 17:19:18
3264,2984,90,2023-01-01 14:23:45
3265,53,52,2023-04-28 19:33:24
3266,4660,40,2022-10-19 14:18:59
3267,3391,71,2023-03-17 14:12:33
3268,215,27,2023-02-22 08:14:08
3269,2229,44,2022-12-03 05:46:39
3270,3855,82,2023-06-26 03:21:42
3271,2172,91,2023-08-26 09:40:44
3272,4508,61,2023-03-28 23:16:44
3273,3221,61,2023-07-29 17:14:25
3274,4745,13,2023-01-25 12:53:21
3275,4960,98,2023-05-09 03:26:01
3276,1469,8,2022-11-15 05:18:57
3277,3239,31,2023-07-12 12:08:38
3278,1092,56,2022-11-05 20:45:48
3279,3509,82,2022-12-19 01:42:37
3280,3241,35,2022-10-19 14:37:16
3281,4833,89,2023-07-22 09:23:10
3282,4092,59,2022-10-29 03:45:26
3283,3732,41,2023-07-22 03:34:34
3284,1672,51,2023-06-05 07:10:52
3285,2158,39,2022-11-01 03:16:33
3286,4943,85,2023-06-08 05:42:34
3287,2818,5,2023-01-16 10:05:40
3288,2133,99,2022-10-13 15:55:53
3289,2446,84,2023-05-03 09:46:45
3290,1025,45,2023-04-06 15:52:35
3291,1623,36,2023-08-24 23:08:19
3292,4773,60,2023-09-09 21:44:05
3293,4775,98,2023-06-27 17:04:50
3294,1544,67,2023-08-19 01:36:01
3295,4033,81,2023-01-04 18:10:17
3296,800,71,2023-04-28 11:13:45
3297,4404,75,2022-10-28 11:35:03
3298,1284,89,2023-08-19 03:54:55
3299,2104,37,2023-03-11 04:47:27
3300,3985,70,2023-06-19 20:23:44
3301,4303,91,2022-12-11 05:47:22
3302,1025,88,2023-05-10 09:42:04
3303,530,72,2023-09-17 10:32:06
3304,4768,19,2023-03-24 18:32:47
3305,3028,96,2022-12-06 20:11:53
3306,1866,55,2022-10-10 16:01:05
3307,1724,100,2022-12-27 04:05:18
3308,1754,45,2023-09-22 07:23:57
3309,2289,47,2023-02-21 07:41:45
3310,3375,20,2023-03-19 13:24:20
3311,4705,65,2023-03-10 05:04:24
3312,243,86,2023-07-30 10:06:04
3313,1963,60,2023-07-30 08:52:47
3314,2790,52,2023-09-11 08:05:08
3315,2536,56,2023-07-24 05:40:49
3316,1077,91,2023-03-23 05:43:44
3317,2867,3,2023-03-16 01:27:47
3318,3022,48,2022-11-21 04:57:50
3319,4529,20,2023-05-14 08:39:50
3320,3034,8,2023-03-12 04:24:25
3321,1210,51,2023-07-05 16:57:47
3322,4951,71,2023-03-14 12:25:39
3323,3967,9,2023-03-06 02:43:12
3324,3686,94,2023-03-11 19:18:37
3325,881,90,2023-02-26 01:02:52
3326,3341,27,2023-04-19 11:47:49
3327,1240,26,2023-06-12 21:59:11
3328,4203,6,2022-11-25 15:44:04
3329,806,34,2022-10-25 09:45:57
3330,3278,85,2023-06-03 09:20:11
3331,2173,23,2022-10-16 05:09:04
3332,4038,90,2022-10-19 00:34:09
3333,783,29,2022-10-25 07:09:01
3334,1317,71,2023-01-05 19:51:21
3335,3134,84,2022-11-23 22:54:20
3336,3316,8,2023-05-18 21:24:31
3337,2666,18,2023-03-02 07:05:22
3338,3151,69,2023-01-27 20:32:11
3339,3311,58,2023-06-02 18:40:00
3340,20,85,2023-01-16 20:05:18
3341,1324,40,2023-03-13 10:30:42
3342,1960,34,2023-06-03 08:52:36
3343,588,86,2022-12-08 08:51:55
3344,2009,13,2023-03-29 11:42:59
3345,716,84,2022-12-02 10:14:58
3346,1934,1,2022-10-27 14:54:24
3347,137,47,2022-10-29 06:09:15
3348,1279,81,2023-04-29 07:34:16
3349,3923,86,2023-06-13 20:36:21
3350,4055,34,2023-08-25 22:30:02
3351,1506,9,2023-01-02 02:41:53
3352,4864,13,2023-01-30 20:48:08
3353,3983,99,2022-11-23 11:41:18
3354,1265,74,2022-10-21 06:38:22
3355,2891,16,2023-09-06 17:53:32
3356,36,86,2023-06-26 16:18:25
3357,1956,49,2023-06-01 15:40:33
3358,549,34,2023-02-12 21:21:19
3359,2211,95,2023-07-28 08:32:46
3360,2579,41,2023-01-27 17:53:21
3361,4447,53,2023-06-06 02:47:42
3362,1194,77,2023-04-01 00:13:18
3363,396,89,2023-07-27 02:04:49
3364,2012,41,2022-12-14 23:27:10
3365,3133,31,2023-08-28 01:32:44
3366,551,79,2022-11-09 14:06:21
3367,1731,27,2023-08-28 09:55:08
3368,2486,38,2022-11-22 21:25:03
3369,2909,45,2022-10-30 07:39:42
3370,1169,75,2023-05-06 19:42:26
3371,4913,49,2023-01-02 21:04:59
3372,1045,88,2023-05-24 09:19:28
3373,106,57,2023-04-06 06:22:46
3374,2613,18,2023-07-31 07:44:10
3375,1128,51,2023-05-19 08:55:32
3376,1054,36,2023-02-01 19:59:28
3377,3379,74,2023-08-17 08:25:11
3378,363,25,2022-12-28 05:41:35
3379,4465,67,2023-06-30 02:05:41
3380,4480,76,2023-01-23 09:49:33
3381,3970,49,2022-10-04 16:45:41
3382,3627,4,2023-04-06 19:23:50
3383,4162,12,2022-11-27 18:41:22
3384,1536,98,2023-03-28 20:47:00
3385,3799,3,2022-11-18 10:51:26
3386,4728,61,2023-03-14 07:25:09
3387,3701,69,2023-03-24 05:31:53
3388,4741,43,2023-06-25 12:00:02
3389,273,17,2023-03-10 05:51:41
3390,3107,30,2022-12-09 08:51:22
3391,1649,7,2023-02-03 11:33:28
3392,4377,71,2023-07-03 14:31:04
3393,4185,75,2022-11-28 05:32:03
3394,4405,64,2023-03-08 09:49:32
3395,2504,41,2023-08-23 11:26:58
3396,1709,7,2023-09-08 11:55:13
3397,4198,3,2023-05-31 15:53:50
3398,1518,80,2023-05-16 22:13:24
3399,3687,93,2023-02-19 12:01:42
3400,4031,31,2023-06-20 05:50:31
3401,4172,67,2022-10-04 13:09:02
3402,2473,61,2022-11-07 08:17:19
3403,978,25,2022-12-11 02:17:09
